urn;text;company_mention_count;profile_mention_count;hyperlink_count;hyperlink_internal_count;hyperlink_external_count;hashtag_count;detected_language;content_type;share_audience;time_zone_name;time_zone_offset_in_minutes;reaction_count;comment_count;direct_comment_count;share_count;view_count;did_self_like;did_company_like;company_reaction;synchronized_reaction_count;synchronized_comment_count;synchronized_share_count;synchronized_stats_at;reshared_share_urn;post_scheduled_date;post_created_at;post_updated_at;post_published_at;post_deleted_at;impression_count;tags;post_url;image_urls;document_url;posted_by_profile;posted_by_company;posted_in_group;reaction_count_like;reaction_count_interest;reaction_count_praise;reaction_count_empathy;reaction_count_entertainment;reaction_count_appreciation;reaction_count_maybe;text_characters;text_words;text_paragraphs;text_sentences;text_reading_time_ms;text_readability_index
urn:li:share:7234530344115294208;"Tango e análise de dados? 

O que uma coisa tem a ver com outra?

Nada. 😂

Nem tudo precisa ter um sentido.

Poderia até trazer algumas reflexões malucas de como isso afeta minha percepção do ambiente...

Mas só quero compartilhar que vivendo como Nômade, experimentar novas coisas faz parte da nossa rotina. 

Desta vez, na Argentina estou me aventurando pelo Tango, uma dança que me chama muita atenção.

E que similar a vida profissional existe diversos ""tropeços"" em sua trajetória.

Sim, foi um trocadilho com tropeços 🤦

--------

Logo trarei novidades sobre a Newsletter e meus conteúdos aqui 👀";0;0;0;0;0;0;pt;Image;public;;;43;16;;0;;;;;43;16;0;2025-03-06T21:50:37.670Z;;;2024-08-28T12:00:45.314Z;2024-08-28T12:00:45.314Z;2024-08-28T12:00:45.314Z;;3112;;https://www.linkedin.com/feed/update/urn:li:share:7234530344115294208;https://depository.authoredup.com/images/IMG_VWFMmffAmJ7onj45wwAW8tcDuXjM28;;Thanael Butewicz;;;28;0;0;3;12;0;0;458;106;11;12;25440;3.34
urn:li:share:7233490142139711488;"Qual dos seguintes layouts lhe agrada mais? 

Há um tempo fiz uma série de postagens relacionadas a este projeto. 

Este projeto consistiu em uma série de 6 postagens, cujo titulo inicia-se com [𝟲/𝟲] Projeto sobre Dados e Viagens.

Vou colocar no comentário o link para cada uma das Postagens. 

Neste projeto eu desenvolvi um MVP de uma ferramenta que venho utilizando no planejamento das minhas viagens como nômade. 

Agora estou focando em algumas melhorias para de fato lançar a ferramenta publicamente. 

Durante as próximas semanas, estarei trazendo algumas postagens como essa para obter a opinião de vocês. 

Nesse sentido, qual dos seguintes layouts lhe agrada mais?";0;0;0;0;0;0;pt;Image;public;;;7;4;;0;;;;;7;4;0;2025-03-06T21:50:37.649Z;;;2024-08-26T12:00:14.758Z;2024-08-26T12:00:14.758Z;2024-08-26T12:00:14.758Z;;180;;https://www.linkedin.com/feed/update/urn:li:share:7233490142139711488;https://depository.authoredup.com/images/IMG_jUNHyYu4NB5ndFe5bU9P5AXbKqizDp;;Thanael Butewicz;;;1;6;0;0;0;0;0;534;115;8;8;27600;7.63
urn:li:share:7229969245453877248;"Product Owner de dados isso existe? - Data Product Owner.

Séria ele amado ou odiado pelo time de dados? 

Dentro da área de tecnologia, o PO muitas vezes é odiado pelos Devs. 

Na área de dados o Data Product Owner também seria odiado? 

Eu não odiaria um Data Product Owner, eu daria um beijo nele e chamaria de amor. ❤️ 

Acredito que dependera principalmente do contexto e da maturidade da área de dados da empresa em questão.

Em Pastelaria de dados, ops, em empresas com uma maturidade menor e em processo de estruturação e definição da área vejo essa função como essencial para não se tornar uma pastelaria de dados.

Uma característica nessas empresas é a de ter poucos profissionais que executam múltiplas funções, dificilmente estes times contam com um profissional para realizar essa função de Data Product Owner.

Esses profissionais sempre estão sobrecarregados de tarefas sem existir um planejamento eficiente de demandas, atendendo quem gritar mais alto primeiro e nunca sobrando tempo para projetos internos.

Ter um Data Product Owner em times assim otimiza a focarem no que realmente é importante e deixarem de ficar ""enxugando gelo"". 

Isto é o que penso sobre como otimizar uma área de dados em empresas menores, dito isso estou tomando a frente de diversas ações relacionadas a este trabalho de um Data Product Owner. 

Pretendo trazer vários conteúdos sobre isso nas próximas semanas, principalmente validando se este meu pensamento faz sentido e essas ações vem ajudando a otimizar a nossa área de dados na empresa.

Ainda sobre o tema, você odiaria ou amaria ter um Data Product Owner em seu time?";0;0;0;0;0;0;pt;Image;public;;;17;1;;0;;;;;17;1;0;2025-03-06T21:50:37.514Z;;;2024-08-22T12:00:04.883Z;2024-08-22T12:00:04.883Z;2024-08-22T12:00:04.883Z;;1256;;https://www.linkedin.com/feed/update/urn:li:share:7229969245453877248;https://depository.authoredup.com/images/IMG_beNYcjW2AYCp9eHZiKtTFuMh2uyeq7;;Thanael Butewicz;;;11;0;0;0;6;0;0;1273;281;13;15;67440;9.27
urn:li:share:7231975603669745664;"Trabalho remoto é muito mais que trabalhar de casa. 

Quando se entende isso, o jogo muda. 

Contanto que eu realize minhas entregas e continue sendo produtivo, não importa o lugar de onde estou trabalhando, nem mesmo o país de onde estou trabalho. 

Então ontem iniciei mais uma temporada com destinos internacionais, pelos próximos 60-90 dias estarei trabalhando da Argentina. 

Viajando? Sim! 
Trabalhando? Também!";0;0;0;0;0;0;pt;Image;public;;;136;20;;0;;;;;136;20;0;2025-03-06T21:50:37.471Z;;;2024-08-21T12:00:08.363Z;2024-08-21T12:00:08.363Z;2024-08-21T12:00:08.363Z;;4218;;https://www.linkedin.com/feed/update/urn:li:share:7231975603669745664;https://depository.authoredup.com/images/IMG_5xkFvGQ1P3eo7TDfwVZ63CyGUgwJTb;;Thanael Butewicz;;;94;0;18;23;0;1;0;328;67;6;8;16080;5.82
urn:li:share:7228893552615800832;"Qual o impacto e resultado das suas entregas?

Para coisas como automatização é fácil... Mas é como mensurar insights? 

Um desafio grande em time de dados é:

Como aumentar a visibilidade da área de dados na empresa?
Como mostrar o resultado $ que minhas ações geram? 

Quando falamos de entregas mensuráveis como automatizações isso é mais fácil, economizou X horas, a hora vale Y então economizou Z reais. 

Mas e com entregas que não são fáceis de mensurar? Como um Dashboard? Um insight? Uma decisão mais assertiva?

Se você veio esperando uma resposta, entra na fila, pois eu também enfrento este dilema 🤣 

Uma abordagem que venho fazendo é sempre responder a seguinte pergunta.

""Por que essa entrega é importante? "" 

Através dessa resposta começamos a entender melhor como mensurar. 

Exemplo: ""É importante para concluir o projeto X"" 

Então um possível impacto desta atividade pode ser algo como:

""A atividade Y foi fundamental para a execução do projeto X que trouxe Z resultado"". 

Nesse caso seu resultado foi apoiar em projetos maiores, o mesmo ocorre com dashboards que apoiaram a tomar X decisão que gerou Y resultado. 

Essa é uma das formas que venho utilizando para demonstrar resultado das ações para coisa que não são fáceis de mensurar. 

Você que também enfrenta esse dilema, comenta aí seus pensamentos e como vem conseguindo demonstrar resultado para esse tipo de atividade.";0;0;0;0;0;0;pt;Image;public;;;30;5;;0;;;;;30;5;0;2025-03-06T21:50:37.643Z;;;2024-08-20T12:00:04.626Z;2024-08-20T12:00:04.626Z;2024-08-20T12:00:04.626Z;;1770;;https://www.linkedin.com/feed/update/urn:li:share:7228893552615800832;https://depository.authoredup.com/images/IMG_z9cHq9H3rjQcdheufFk2Gix9XJZAfR;;Thanael Butewicz;;;21;4;1;0;0;4;0;1073;241;17;22;57840;5.02
urn:li:share:7226698815653752836;"É possível viver viajando sem perder tanta ""estabilidade"" ? 

Essa é uma pergunta que recebi algumas vezes.

Estive pensando nessa pergunta durante essas últimas semanas. 

Para quem não me conhece, eu sou nômade digital, estou sempre viajando enquanto trabalho com dados remotamente. 

Respondendo à pergunta, é sim possível viajar mantendo certa ""estabilidade"". 

Eu trabalho CLT remoto de forma bem tranquila. 

Tenho minha rotina normalmente de trabalho, como qualquer outra pessoa. 

Tenho uma certa estabilidade que se adequa muito bem ao meu estilo de viagem. 

Diferença que todo mês vivo em uma cidade e cultura diferente. 

Tem quem pensa que esse negócio de viver viajando é coisa de outro mundo, que precisa largar tudo, que precisa mudar tudo. 

Relaxa aí que viver viajando é muito mais simples do que parece, pessoal tende a problematizar muito como em qualquer outra área. 

Vivemos de forma similar a todas as outras pessoas, diferença que mudamos de cidade com mais frequência que outras pessoas.";0;0;0;0;0;0;pt;Image;public;;;54;13;;0;;;;;54;13;0;2025-03-06T21:50:37.485Z;;;2024-08-19T12:00:02.922Z;2024-08-19T12:00:02.922Z;2024-08-19T12:00:02.922Z;;4037;;https://www.linkedin.com/feed/update/urn:li:share:7226698815653752836;https://depository.authoredup.com/images/IMG_9xCgwgf1eD1j4vfGWB2Fzvt3LHt5cN;;Thanael Butewicz;;;46;1;0;4;0;3;0;793;161;12;12;38640;8.48
urn:li:share:7229962879486070785;"Qual a maneira mais assertiva de contatar o PM?


Ligando 190... Policia Militar vai chegar bem rápido.";0;0;0;0;0;0;en;Image;public;;;17;5;;0;;;;;17;5;0;2025-03-06T21:50:37.543Z;;;2024-08-16T12:00:09.180Z;2024-08-16T12:00:09.180Z;2024-08-16T12:00:09.180Z;;2467;;https://www.linkedin.com/feed/update/urn:li:share:7229962879486070785;https://depository.authoredup.com/images/IMG_dPkaceNg1gwLFNtHmCn2djn9Zdskfi;;Thanael Butewicz;;;7;0;0;0;10;0;0;79;18;2;3;4320;2.24
urn:li:share:7228890216927776770;"Sabe uma função que eu admiro muito?

Mas que os Devs, Analistas e quem executa tickets não gosta muito...

PO - Product Owner 

Muito temido por uns, porém amado por outros.

No passado, por não conhecer muito do papel do PO e como ele impactava, eu via essa função como:

""Ele só faz o planejamento"". 
""Ele só traz demandas"". 

Ingênuo e inocente demais, eu sei hahaha. 

Este ano por interesse, comecei a ter mais contato com essa questão do planejamento das atividades e criar um pensamento focado no produto. 

Mesmo sem ter muito contato com coisa específicas já percebo que é muito complicado.

Diversas métricas para construir um planejamento mais condizente com a realidade para as sprints. 
↳ Aging Wip.
↳ Throughput.
↳ Média de Starvation.

Tudo isso para entender melhor seu fluxo de desenvolvimento e tentar criar um planejamento mais condizente com a realidade.

E ainda nem comecei a falar de: 
↳ Gestão de prioridades.
↳ Entender o valor de cada Entrega
↳ Alinhamento com Stakeholders.

Essas pessoas que conseguem equilibrar esses pratos tem minha total admiração, estou tentando equilibrar, mas é difícil viu.";0;0;0;0;0;0;pt;Image;public;;;33;8;;0;;;;;33;8;0;2025-03-06T21:50:37.686Z;;;2024-08-15T12:00:03.931Z;2024-08-15T12:00:03.931Z;2024-08-15T12:00:03.931Z;;1359;;https://www.linkedin.com/feed/update/urn:li:share:7228890216927776770;https://depository.authoredup.com/images/IMG_zgReEDRKsuoeMxzeDfyYmZvgmmFeKV;;Thanael Butewicz;;;28;0;0;1;2;2;0;865;190;20;20;45600;4.76
urn:li:share:7229252239859548160;"Cada mês como um registro no intervalo de duas datas?

Descubra uma forma fácil de fazer isso via SQL - PostgreSQL.

Obter o intervalo entre data é muito comum, agora obter cada mês deste intervalo como um registro é um pouco mais complexo.

Essa é uma ação que precisei realizar recentemente, existem diversas formas de realizar isso, tanto em SQL quanto em Python.

Exemplo de aplicação, tenho uma tabela contendo o valor parcelado de uma compra, a data de início e a data da última parcela.

Como trazer cada parcela dessa compra como um registro?

No postgreSQL você consegue usar o generate_series(inicio, fim, passo) para realizar essa transformação e transformar cada parcela (mes) como um registro.

Já fiz um post sobre o generate_series no passado, com outro objetivo.

No Python também é possível realizar essa manipulação tranquilamente.

Segue uma imagem do código contendo uma maneira simples de realizar isso.";0;0;0;0;0;0;pt;Image;public;;;100;5;;2;;;;;100;5;2;2025-03-06T21:50:37.656Z;;;2024-08-14T12:00:10.462Z;2024-08-14T12:00:10.462Z;2024-08-14T12:00:10.462Z;;7415;;https://www.linkedin.com/feed/update/urn:li:share:7229252239859548160;https://depository.authoredup.com/images/IMG_3e6huMBYeimtj51hSwTng3DMf8nSRm;;Thanael Butewicz;;;87;7;5;1;0;0;0;723;157;10;10;37680;8.11
urn:li:share:7228883224599420929;"Existem verdades atemporais. 

Este meme é uma delas.

Ao trabalhar com SQL você passará por estas fases presentes no meme. 

Na 1° fase você começa a pegar o gosto por SQL, consegue fazer algumas consultas simples com GROUP BY e tudo é uma maravilha. 

Na medida que você começa a avançar, conhecendo novas ferramentas como Python e Pandas tenderá a pensar que é mais simples fazer as manipulações via Python do que via SQL.

Essa 2° fase é muito interessante, você conhece bem o SQL para se virar, mas na sua cabeça ""SQL é muito limitado, não é possível fazer manipulações complexas"". 

Você vai fugindo do SQL sempre tentando ir para o Python ou Planilhas.

E na última etapa é quando você começa a entender que quase todas as manipulações que você realiza via Python, você consegue realizar direto via SQL economizando tempo.

Quando você entende que consegue fazer quase tudo via SQL, você age de forma mais objetiva, conseguindo resolver a maioria dos problemas direto pelo SQL. 

Eu já passei por todas essas fases e hoje me encontro na 3°

Na 1° foi quando iniciei os estudos.
Na 2° fiquei bastante tempo, principalmente por gostar do Python e tentar usá-lo em todas as possibilidades.

Agora na 3° entendo que SQL é igual fita isolante, resolve qualquer problema, dificilmente vou para o Python. 

Em qual etapa do meme você se encontra neste momento? Sejam sinceros.";0;0;0;0;0;0;pt;Image;public;;;1142;89;;39;;;;;1142;89;39;2025-03-06T21:50:37.679Z;;;2024-08-13T12:00:02.582Z;2024-08-13T12:00:02.582Z;2024-08-13T12:00:02.582Z;;119595;;https://www.linkedin.com/feed/update/urn:li:share:7228883224599420929;https://depository.authoredup.com/images/IMG_JrcJ7ZAY42NPvafuwizAuybZX1LpVP;;Thanael Butewicz;;;848;7;17;50;215;5;0;1054;238;14;15;57120;7.36
urn:li:share:7226701872735100928;"Como é o dia a dia de um nômade digital?

Minha rotina muda de acordo com o local que estou, neste mês está sendo basicamente a seguinte:

07:00 - 7:30    = Acordar (Normalmente acordo 07:20 😂)
07:30 - 12:00  = Trabalhar
12:00 - 13:30  = Descobrir o que farei de Almoço.
13:30 - 17:00  = Trabalhar
17:00 - 22:00  = Não tenho ideia, deixa a vida me surpreender. 
Após    22:00  = Ritual para dormir. (Leitura + Escrita + Dormir) 

Essa é uma base de como é meu dia, é comum mudar bastante, mas a base é essa. 

Esse negócio de ter todas as ações planejadas e horário até para ir no banheiro não é comigo não. 

Gosto de deixar os horários do tipo ""Seja o que deus quiser"". 
Normalmente são neles que vou descobrir o que tenho vontade de comer ou fazer.

Você é do time que planeja tudo? Até horário para cagar?";0;0;0;0;0;0;pt;Image;public;;;17;4;;0;;;;;17;4;0;2025-03-06T21:50:37.551Z;;;2024-08-12T12:00:12.345Z;2024-08-12T12:00:12.345Z;2024-08-12T12:00:12.345Z;;1188;;https://www.linkedin.com/feed/update/urn:li:share:7226701872735100928;https://depository.authoredup.com/images/IMG_bQSCfBWEAfqShEi79G1kQ1YiXDmub1;;Thanael Butewicz;;;11;0;0;0;4;2;0;568;162;13;15;38880;1
urn:li:share:7227077483840303104;"WeekTalk #5 - Postagem do P12 no Basecamp.

Importância de compartilhar conhecimento sobre processos internos.

O repasse desta semana teve como objetivo a explicação de um processo interno que ocorre todo quadrimestre aqui no setor.

Esses repasses são muito importantes para que todos da equipe conheçam os processos que ocorrem e tenham uma noção completa das informações relacionadas a eles.

Compartilhar conhecimento é fundamental para não existir ""ilhas de conhecimento"" dentro das equipes.

Essa é uma prática que a cada semana fica mais evidente aqui no time.
Potencializando cada vez mais a cultura de compartilhar conhecimentos.

Já estou fazendo minha parte para não me tornar uma ilha de conhecimento no time.";0;0;0;0;0;0;pt;Text;public;;;10;1;;0;;;;;10;1;0;2025-03-06T21:50:37.468Z;;;2024-08-08T12:00:17.225Z;2024-08-08T12:00:17.225Z;2024-08-08T12:00:17.225Z;;996;;https://www.linkedin.com/feed/update/urn:li:share:7227077483840303104;;;Thanael Butewicz;;;8;0;1;1;0;0;0;580;118;8;8;28320;9.1
urn:li:share:7226693697109655552;"Papel do Analista finaliza na entrega do Dashboard? 

Não!

Conforme você vai avançando na área de dados, é comum encontrar alguns tipos de analistas.

Um deles é o analista que realiza a entrega do Dashboard e some...

Muito similar ao Mestre dos Magos, quando mais precisa dele ele some...

Minha sugestão para você é: ""Não seja esse cara."" 

Entenda que mesmo quando sua demanda for ""Criar um Dashboard"" seu papel não acabará quando finalizar a criação dos gráficos.

O que você faz pré e pós-entrega conta muito, uma prática que eu faço é realizar vários alinhamentos e validações durante a construção do Dashboard.

Quando finalizo a criação, faço mais uma série de alinhamentos para ensinar o stakeholder a utilizar a solução e garantir que a solução está sendo útil.

Pela minha experiência quando não fazemos isso é muito comum ao longo do tempo você possuir centenas de dashboards e na realidade nem 30% deles estão sendo utilizados.

Ou então existir inúmeros dashboards com a mesma informação, pois o stakeholder não sabia que já existia e solicitou uma nova solução. 

Portanto, é mais importante garantir que a solução tem utilidade e está sendo utilizada do que realizar a criação de ""mais um dashboard"".";0;0;0;0;0;0;pt;Image;public;;;181;15;;4;;;;;181;15;4;2025-03-06T21:50:37.519Z;;;2024-08-07T12:00:08.271Z;2024-08-07T12:00:08.271Z;2024-08-07T12:00:08.271Z;;17556;;https://www.linkedin.com/feed/update/urn:li:share:7226693697109655552;https://depository.authoredup.com/images/IMG_NfeyrTLm91uCEN2nJuz62gPngz5wVE;;Thanael Butewicz;;;146;14;10;7;3;1;0;918;224;12;12;53760;7.21
urn:li:share:7221270659018985472;"Gerar números aleatórios com SQL ? 

No PostgreSQL isso é possível. 

Como eu sempre comento, o PostgreSQL possui inúmeras funções, algumas bem diferentes mesmo. 

Uma delas que eu conheci recentemente foi o Random( ) que serve para gerar um número aleatório.

𝚂𝙴𝙻𝙴𝙲𝚃 𝚁𝙰𝙽𝙳𝙾𝙼( )

Não parece ter muita utilidade, mas tudo depende da sua imaginação, já tive casos onde precisei gerar uma tabela com dados aleatórios em um range para realizar alguns testes.

Num momento comum eu realizaria a ação em Python, de forma bem simples e prática. 

Mas é muito interessante saber que posso fazer a mesma ação de forma igualmente simples com o PostgreSQL

𝚂𝙴𝙻𝙴𝙲𝚃 𝚁𝙰𝙽𝙳𝙾𝙼() * 𝟷𝟶𝟶 + 𝟷 𝚊𝚜 𝚗𝚞𝚖 𝚏𝚛𝚘𝚖 𝚐𝚎𝚗𝚎𝚛𝚊𝚝𝚎_𝚜𝚎𝚛𝚒𝚎𝚜(𝟷,𝟷𝟶𝟶);

Seu retorno são 100 registros cujo valores são randomizados entre 1-100.

Muitas vezes é mais rápido eu fazer direto via SQL do que precisar fazer em outra ferramenta. 

SQL pode ser uma mão na roda para quem souber utiliza-lo.";0;0;0;0;0;0;pt;Image;public;;;82;10;;1;;;;;82;10;1;2025-03-06T21:50:37.496Z;;;2024-08-06T12:00:12.080Z;2024-08-06T12:00:12.080Z;2024-08-06T12:00:12.080Z;;4205;;https://www.linkedin.com/feed/update/urn:li:share:7221270659018985472;https://depository.authoredup.com/images/IMG_A5XQ6nBmZXk9E4bVqfgjNztVrCXMEq;;Thanael Butewicz;;;68;1;6;6;0;1;0;714;166;12;12;39840;5.75
urn:li:share:7226195476633554944;"""Trabalhar de cafeterias pode não ser tudo isso que falam"".

Nem tudo são flores, o que funciona para um pode não funcionar para outro.

Eu trabalho remotamente há quase 3 anos, já trabalhei dos mais diversos lugares:

Cafeterias
Lavanderias
Praças
Rodoviárias e Aeroportos.

Possuímos um poder muito forte nas mãos: o de trabalhar remotamente.

Mas como já dizia Harry Potter.

""Com grandes poderes vem grandes responsabilidades""

Okay... pode não ter sido ele, mas séria legal se tivesse sido ele.

Mas o ponto é: Não é porque tu pode trabalhar de qualquer lugar que você vai acabar com sua produtividade...

Tudo é um processo de adaptação e você precisa entender isso.

Eu levei meses para me adaptar a determinados ambientes, e ainda estou me adaptando a outros.

Então lembre-se de testar como você trabalhar de diversos ambientes e vai se adaptando até encontrar a forma com a qual você é mais produtivo.

Uns vão estar em cafeterias... outros na fazenda.

Basta encontrar formas na qual você se mantenha produtivo.

Eu já entendi as minhas formas de ser produtivo e você?";0;0;0;0;0;0;pt;Image;public;;;41;3;;0;;;;;41;3;0;2025-03-06T21:50:37.502Z;;;2024-08-05T12:00:58.047Z;2024-08-05T12:00:58.047Z;2024-08-05T12:00:58.047Z;;5373;;https://www.linkedin.com/feed/update/urn:li:share:7226195476633554944;https://depository.authoredup.com/images/IMG_SEQu88o7FK5JdrAn97uDdkYCy1XGDG;;Thanael Butewicz;;;32;0;5;0;1;3;0;826;188;18;20;45120;3.96
